#Filename 	 Year 	 Month 	 Day 	 Hr:Min:Sec 	 Int Time 	 Units 	 Spec_Avgs 	 Boxcar 
sam02671.txt	2012	Sep	04	20:22:33	98000	(usec)	5	10
sam02681.txt	2012	Sep	04	20:22:38	98000	(usec)	5	10
sam02691.txt	2012	Sep	04	20:22:43	98000	(usec)	5	10
sam02701.txt	2012	Sep	04	20:22:48	98000	(usec)	5	10
sam02711.txt	2012	Sep	04	20:22:53	98000	(usec)	5	10
sam02721.txt	2012	Sep	04	20:22:58	98000	(usec)	5	10
sam02731.txt	2012	Sep	04	20:23:03	98000	(usec)	5	10
sam02741.txt	2012	Sep	04	20:23:08	98000	(usec)	5	10
sam02751.txt	2012	Sep	04	20:23:13	98000	(usec)	5	10
sam02761.txt	2012	Sep	04	20:23:18	98000	(usec)	5	10
sam02771.txt	2012	Sep	04	20:23:23	98000	(usec)	5	10
sam02781.txt	2012	Sep	04	20:23:28	98000	(usec)	5	10
sam02791.txt	2012	Sep	04	20:23:33	98000	(usec)	5	10
sam02801.txt	2012	Sep	04	20:23:38	98000	(usec)	5	10
sam02811.txt	2012	Sep	04	20:23:44	98000	(usec)	5	10
sam02821.txt	2012	Sep	04	20:23:49	98000	(usec)	5	10
sam02831.txt	2012	Sep	04	20:23:54	98000	(usec)	5	10
sam02841.txt	2012	Sep	04	20:23:59	98000	(usec)	5	10
sam02851.txt	2012	Sep	04	20:24:04	98000	(usec)	5	10
sam02861.txt	2012	Sep	04	20:24:09	98000	(usec)	5	10
sam02871.txt	2012	Sep	04	20:24:14	98000	(usec)	5	10
sam02881.txt	2012	Sep	04	20:24:19	98000	(usec)	5	10
sam02891.txt	2012	Sep	04	20:24:24	98000	(usec)	5	10
sam02901.txt	2012	Sep	04	20:24:29	98000	(usec)	5	10
sam02911.txt	2012	Sep	04	20:24:34	98000	(usec)	5	10
sam02921.txt	2012	Sep	04	20:24:39	98000	(usec)	5	10
sam02931.txt	2012	Sep	04	20:24:44	98000	(usec)	5	10
sam02941.txt	2012	Sep	04	20:24:49	98000	(usec)	5	10
sam02951.txt	2012	Sep	04	20:24:54	98000	(usec)	5	10
sam02961.txt	2012	Sep	04	20:24:59	98000	(usec)	5	10
sam02971.txt	2012	Sep	04	20:25:04	98000	(usec)	5	10
sam02981.txt	2012	Sep	04	20:25:09	98000	(usec)	5	10
sam02991.txt	2012	Sep	04	20:25:14	98000	(usec)	5	10
sam03001.txt	2012	Sep	04	20:25:19	98000	(usec)	5	10
sam03011.txt	2012	Sep	04	20:25:24	98000	(usec)	5	10
sam03021.txt	2012	Sep	04	20:25:29	98000	(usec)	5	10
sam03031.txt	2012	Sep	04	20:25:34	98000	(usec)	5	10
sam03041.txt	2012	Sep	04	20:25:39	98000	(usec)	5	10
sam03051.txt	2012	Sep	04	20:25:44	98000	(usec)	5	10
sam03061.txt	2012	Sep	04	20:25:49	98000	(usec)	5	10
sam03071.txt	2012	Sep	04	20:25:54	98000	(usec)	5	10
